,Date,Tour,Code département,département,Blancs et nuls,Exprimés,Inscrits,Votants,Abstention,Votants (%),Abstention (%),Année
463,1974-05-05,1.0,9,ARIEGE,682.0,79582.0,96240.0,80264.0,15976.0,83.4,16.6,1974
464,1974-05-05,1.0,90,TERRITOIRE DE BELFORT,794.0,111020.0,129481.0,111814.0,17667.0,86.36,13.64,1974
465,1974-05-05,1.0,91,ESSONNE,2017.0,314860.0,363883.0,316877.0,47006.0,87.08,12.92,1974
466,1974-05-05,1.0,92,HAUTS-DE-SEINE,4054.0,683127.0,807945.0,687181.0,120764.0,85.05,14.95,1974
467,1974-05-05,1.0,93,SEINE-SAINT-DENIS,4044.0,539111.0,642135.0,543155.0,98980.0,84.59,15.41,1974
468,1974-05-05,1.0,94,VAL-DE-MARNE,3387.0,530073.0,619152.0,533460.0,85692.0,86.16,13.84,1974
469,1974-05-05,1.0,95,VAL-D'OISE,1920.0,280775.0,329519.0,282695.0,46824.0,85.79,14.21,1974
470,1974-05-19,2.0,1,AIN,13664.0,305854.0,372955.0,319518.0,53437.0,85.67,14.33,1974
471,1974-05-19,2.0,10,AUBE,7598.0,164166.0,204735.0,171764.0,32971.0,83.9,16.1,1974
472,1974-05-19,2.0,11,AUDE,9979.0,210322.0,254384.0,220301.0,34083.0,86.6,13.4,1974
473,1974-05-19,2.0,12,AVEYRON,8775.0,183813.0,217855.0,192588.0,25267.0,88.4,11.6,1974
474,1974-05-19,2.0,13,BOUCHES DU RHONE,40057.0,1029310.0,1260808.0,1069367.0,191441.0,84.82,15.18,1974
475,1974-05-19,2.0,14,CALVADOS,16787.0,397606.0,482675.0,414393.0,68282.0,85.85,14.15,1974
476,1974-05-19,2.0,15,CANTAL,4429.0,102189.0,123322.0,106618.0,16704.0,86.45,13.55,1974
477,1974-05-19,2.0,16,CHARENTE,9355.0,212989.0,259795.0,222344.0,37451.0,85.58,14.42,1974
478,1974-05-19,2.0,17,CHARENTE MARITIME,15890.0,372389.0,453397.0,388279.0,65118.0,85.64,14.36,1974
479,1974-05-19,2.0,18,CHER,9866.0,183770.0,232240.0,193636.0,38604.0,83.38,16.62,1974
480,1974-05-19,2.0,19,CORREZE,8071.0,156457.0,187179.0,164528.0,22651.0,87.9,12.1,1974
481,1974-05-19,2.0,2,AISNE,14384.0,303007.0,377355.0,317391.0,59964.0,84.11,15.89,1974
482,1974-05-19,2.0,21,COTE D'OR,13217.0,288978.0,349541.0,302195.0,47346.0,86.45,13.55,1974
483,1974-05-19,2.0,22,COTES D'ARMOR,14843.0,379199.0,445750.0,394042.0,51708.0,88.4,11.6,1974
484,1974-05-19,2.0,23,CREUSE,3939.0,80818.0,99791.0,84757.0,15034.0,84.93,15.07,1974
485,1974-05-19,2.0,24,DORDOGNE,12198.0,261551.0,309001.0,273749.0,35252.0,88.59,11.41,1974
486,1974-05-19,2.0,25,DOUBS,14164.0,292079.0,353154.0,306243.0,46911.0,86.72,13.28,1974
487,1974-05-19,2.0,26,DROME,12910.0,277866.0,338120.0,290776.0,47344.0,86.0,14.0,1974
488,1974-05-19,2.0,27,EURE,15020.0,328396.0,403691.0,343416.0,60275.0,85.07,14.93,1974
489,1974-05-19,2.0,28,EURE ET LOIR,10950.0,238053.0,293844.0,249003.0,44841.0,84.74,15.26,1974
490,1974-05-19,2.0,29,FINISTERE,22524.0,560440.0,667354.0,582964.0,84390.0,87.35,12.65,1974
491,1974-05-19,2.0,2A,CORSE SUD,2904.0,71093.0,94554.0,73997.0,20557.0,78.26,21.74,1974
492,1974-05-19,2.0,2B,HAUTE CORSE,3337.0,84887.0,111875.0,88224.0,23651.0,78.86,21.14,1974
493,1974-05-19,2.0,3,ALLIER,10809.0,209868.0,259503.0,220677.0,38826.0,85.04,14.96,1974
494,1974-05-19,2.0,30,GARD,18361.0,402938.0,488820.0,421299.0,67521.0,86.19,13.81,1974
495,1974-05-19,2.0,31,HAUTE GARONNE,27509.0,656882.0,789412.0,684391.0,105021.0,86.7,13.3,1974
496,1974-05-19,2.0,32,GERS,5700.0,118872.0,140283.0,124572.0,15711.0,88.8,11.2,1974
497,1974-05-19,2.0,33,GIRONDE,34966.0,791916.0,953649.0,826882.0,126767.0,86.71,13.29,1974
498,1974-05-19,2.0,34,HERAULT,23656.0,576531.0,699655.0,600187.0,99468.0,85.78,14.22,1974
499,1974-05-19,2.0,35,ILLE ET VILAINE,23753.0,558535.0,665677.0,582288.0,83389.0,87.47,12.53,1974
500,1974-05-19,2.0,36,INDRE,8220.0,143139.0,177331.0,151359.0,25972.0,85.35,14.65,1974
501,1974-05-19,2.0,37,INDRE ET LOIRE,14807.0,331420.0,401748.0,346227.0,55521.0,86.18,13.82,1974
502,1974-05-19,2.0,38,ISERE,27706.0,643386.0,784188.0,671092.0,113096.0,85.58,14.42,1974
503,1974-05-19,2.0,39,JURA,8007.0,153785.0,187173.0,161792.0,25381.0,86.44,13.56,1974
504,1974-05-19,2.0,4,ALPES DE HAUTE PROVENCE,4744.0,99044.0,118928.0,103788.0,15140.0,87.27,12.73,1974
505,1974-05-19,2.0,40,LANDES,10304.0,237849.0,282988.0,248153.0,34835.0,87.69,12.31,1974
506,1974-05-19,2.0,41,LOIR ET CHER,10177.0,195333.0,240584.0,205510.0,35074.0,85.42,14.58,1974
507,1974-05-19,2.0,42,LOIRE,19819.0,407069.0,505913.0,426888.0,79025.0,84.38,15.62,1974
508,1974-05-19,2.0,43,HAUTE LOIRE,7717.0,142168.0,173262.0,149885.0,23377.0,86.51,13.49,1974
509,1974-05-19,2.0,44,LOIRE ATLANTIQUE,30842.0,741021.0,892230.0,771863.0,120367.0,86.51,13.49,1974
510,1974-05-19,2.0,45,LOIRET,16755.0,355021.0,435575.0,371776.0,63799.0,85.35,14.65,1974
511,1974-05-19,2.0,46,LOT,5264.0,113335.0,132885.0,118599.0,14286.0,89.25,10.75,1974
512,1974-05-19,2.0,47,LOT ET GARONNE,9535.0,198777.0,238952.0,208312.0,30640.0,87.18,12.82,1974
513,1974-05-19,2.0,48,LOZERE,2433.0,50405.0,59990.0,52838.0,7152.0,88.08,11.92,1974
514,1974-05-19,2.0,49,MAINE ET LOIRE,21914.0,447551.0,539948.0,469465.0,70483.0,86.95,13.05,1974
515,1974-05-19,2.0,5,HAUTES ALPES,4075.0,85619.0,103052.0,89694.0,13358.0,87.04,12.96,1974
516,1974-05-19,2.0,50,MANCHE,14083.0,304520.0,371790.0,318603.0,53187.0,85.69,14.31,1974
517,1974-05-19,2.0,51,MARNE,14636.0,299016.0,382293.0,313652.0,68641.0,82.04,17.96,1974
518,1974-05-19,2.0,52,HAUTE MARNE,6087.0,112908.0,142345.0,118995.0,23350.0,83.6,16.4,1974
519,1974-05-19,2.0,53,MAYENNE,8615.0,181857.0,219951.0,190472.0,29479.0,86.6,13.4,1974
520,1974-05-19,2.0,54,MEURTHE ET MOSELLE,17760.0,390168.0,490176.0,407928.0,82248.0,83.22,16.78,1974
521,1974-05-19,2.0,55,MEUSE,5717.0,113652.0,141227.0,119369.0,21858.0,84.52,15.48,1974
522,1974-05-19,2.0,56,MORBIHAN,19853.0,446138.0,534904.0,465991.0,68913.0,87.12,12.88,1974
523,1974-05-19,2.0,57,MOSELLE,27500.0,575230.0,738923.0,602730.0,136193.0,81.57,18.43,1974
524,1974-05-19,2.0,58,NIEVRE,6602.0,136566.0,169341.0,143168.0,26173.0,84.54,15.46,1974
525,1974-05-19,2.0,59,NORD,62092.0,1394185.0,1776605.0,1456277.0,320328.0,81.97,18.03,1974
526,1974-05-19,2.0,6,ALPES MARITIMES,20476.0,586289.0,721912.0,606765.0,115147.0,84.05,15.95,1974
527,1974-05-19,2.0,60,OISE,19689.0,433618.0,536646.0,453307.0,83339.0,84.47,15.53,1974
528,1974-05-19,2.0,61,ORNE,8197.0,176275.0,216350.0,184472.0,31878.0,85.27,14.73,1974
529,1974-05-19,2.0,62,PAS DE CALAIS,41590.0,855671.0,1078402.0,897261.0,181141.0,83.2,16.8,1974
530,1974-05-19,2.0,63,PUY DE DOME,17698.0,366774.0,443174.0,384472.0,58702.0,86.75,13.25,1974
531,1974-05-19,2.0,64,PYRENEES ATLANTIQUES,20413.0,391510.0,475022.0,411923.0,63099.0,86.72,13.28,1974
532,1974-05-19,2.0,65,HAUTES PYRENEES,6883.0,145723.0,176248.0,152606.0,23642.0,86.59,13.41,1974
533,1974-05-19,2.0,66,PYRENEES ORIENTALES,11161.0,256827.0,314805.0,267988.0,46817.0,85.13,14.87,1974
534,1974-05-19,2.0,67,BAS RHIN,25464.0,574213.0,717571.0,599677.0,117894.0,83.57,16.43,1974
535,1974-05-19,2.0,68,HAUT RHIN,19149.0,404886.0,506844.0,424035.0,82809.0,83.66,16.34,1974
536,1974-05-19,2.0,69,RHONE,34309.0,850606.0,1037922.0,884915.0,153007.0,85.26,14.74,1974
537,1974-05-19,2.0,7,ARDECHE,9399.0,194535.0,235544.0,203934.0,31610.0,86.58,13.42,1974
538,1974-05-19,2.0,70,HAUTE SAONE,8501.0,146817.0,179427.0,155318.0,24109.0,86.56,13.44,1974
539,1974-05-19,2.0,71,SAONE ET LOIRE,16767.0,328050.0,408844.0,344817.0,64027.0,84.34,15.66,1974
540,1974-05-19,2.0,72,SARTHE,16124.0,322200.0,401318.0,338324.0,62994.0,84.3,15.7,1974
541,1974-05-19,2.0,73,SAVOIE,10905.0,234289.0,288169.0,245194.0,42975.0,85.09,14.91,1974
542,1974-05-19,2.0,74,HAUTE SAVOIE,17197.0,383046.0,472858.0,400243.0,72615.0,84.64,15.36,1974
543,1974-05-19,2.0,75,PARIS,35530.0,1020002.0,1222231.0,1055532.0,166699.0,86.36,13.64,1974
544,1974-05-19,2.0,76,SEINE MARITIME,31109.0,707162.0,873623.0,738271.0,135352.0,84.51,15.49,1974
545,1974-05-19,2.0,77,SEINE ET MARNE,27787.0,652572.0,801895.0,680359.0,121536.0,84.84,15.16,1974
546,1974-05-19,2.0,78,YVELINES,29222.0,740923.0,893701.0,770145.0,123556.0,86.17,13.83,1974
547,1974-05-19,2.0,79,DEUX SEVRES,9354.0,226676.0,269099.0,236030.0,33069.0,87.71,12.29,1974
548,1974-05-19,2.0,8,ARDENNES,7385.0,158048.0,199104.0,165433.0,33671.0,83.09,16.91,1974
549,1974-05-19,2.0,80,SOMME,15469.0,333597.0,410186.0,349066.0,61120.0,85.1,14.9,1974
550,1974-05-19,2.0,81,TARN,11461.0,232354.0,276335.0,243815.0,32520.0,88.23,11.77,1974
551,1974-05-19,2.0,82,TARN ET GARONNE,6236.0,139472.0,165795.0,145708.0,20087.0,87.88,12.12,1974
552,1974-05-19,2.0,83,VAR,22645.0,583413.0,716810.0,606058.0,110752.0,84.55,15.45,1974
553,1974-05-19,2.0,84,VAUCLUSE,14008.0,304215.0,370699.0,318223.0,52476.0,85.84,14.16,1974
554,1974-05-19,2.0,85,VENDEE,18597.0,386740.0,464228.0,405337.0,58891.0,87.31,12.69,1974
555,1974-05-19,2.0,86,VIENNE,11667.0,247108.0,299239.0,258775.0,40464.0,86.48,13.52,1974
556,1974-05-19,2.0,87,HAUTE VIENNE,12259.0,219813.0,265881.0,232072.0,33809.0,87.28,12.72,1974
557,1974-05-19,2.0,88,VOSGES,13407.0,229757.0,288654.0,243164.0,45490.0,84.24,15.76,1974
558,1974-05-19,2.0,89,YONNE,9855.0,196712.0,245501.0,206567.0,38934.0,84.14,15.86,1974
559,1974-05-19,2.0,9,ARIEGE,4484.0,95076.0,113791.0,99560.0,14231.0,87.49,12.51,1974
560,1974-05-19,2.0,90,TERRITOIRE DE BELFORT,4199.0,75967.0,93863.0,80166.0,13697.0,85.41,14.59,1974
561,1974-05-19,2.0,91,ESSONNE,25611.0,612822.0,743095.0,638433.0,104662.0,85.92,14.08,1974
562,1974-05-19,2.0,92,HAUTS DE SEINE,28710.0,748762.0,905058.0,777472.0,127586.0,85.9,14.1,1974
563,1974-05-19,2.0,93,SEINE SAINT-DENIS,19367.0,564542.0,708163.0,583909.0,124254.0,82.45,17.55,1974
564,1974-05-19,2.0,94,VAL DE MARNE,23050.0,607490.0,746081.0,630540.0,115541.0,84.51,15.49,1974
565,1974-05-19,2.0,95,VAL D'OISE,21431.0,550755.0,675274.0,572186.0,103088.0,84.73,15.27,1974
566,1974-05-19,2.0,971,GUADELOUPE,10634.0,187871.0,303222.0,198505.0,104717.0,65.47,34.53,1974
567,1974-05-19,2.0,972,MARTINIQUE,9807.0,179318.0,287518.0,189125.0,98393.0,65.78,34.22,1974
568,1974-05-19,2.0,973,GUYANE,1545.0,38265.0,62727.0,39810.0,22917.0,63.47,36.53,1974
569,1974-05-19,2.0,974,LA REUNION,12770.0,381712.0,511033.0,394482.0,116551.0,77.19,22.81,1974
570,1974-05-19,2.0,975,MAYOTTE,1056.0,29603.0,64171.0,30659.0,33512.0,47.78,52.22,1974
571,1974-05-19,2.0,985,NOUVELLE CALEDONIE,1946.0,97538.0,146037.0,99484.0,46553.0,68.12,31.88,1974
572,1974-05-19,2.0,986,POLYNESIE FRANCAISE,1709.0,123428.0,167274.0,125137.0,42137.0,74.81,25.19,1974
573,1974-05-19,2.0,987,SAINT PIERRE ET MIQUELON,162.0,3521.0,4923.0,3683.0,1240.0,74.81,25.19,1974
574,1974-05-19,2.0,988,WALLIS-ET-FUTUNA ,52.0,7706.0,11163.0,7758.0,3405.0,69.5,30.5,1974
575,1974-05-19,2.0,99,FRANCAIS DE L'ETRANGER,6217.0,340093.0,821919.0,346310.0,475609.0,42.13,57.87,1974
576,1981-04-26,1.0,01,AIN,3243.0,202275.0,262049.0,205518.0,56531.0,78.43,21.57,1981
577,1981-04-26,1.0,02,AISNE,4981.0,299795.0,359922.0,304776.0,55146.0,84.68,15.32,1981
578,1981-04-26,1.0,03,ALLIER,3648.0,218640.0,266534.0,222288.0,44246.0,83.4,16.6,1981
579,1981-04-26,1.0,04,ALPES-DE-HAUTE-PROVENCE,1202.0,69705.0,87632.0,70907.0,16725.0,80.91,19.09,1981
580,1981-04-26,1.0,05,HAUTES-ALPES,1100.0,58106.0,75034.0,59206.0,15828.0,78.91,21.09,1981
581,1981-04-26,1.0,06,ALPES-MARITIMES,6471.0,465062.0,594882.0,471533.0,123349.0,79.26,20.74,1981
582,1981-04-26,1.0,07,ARDECHE,2540.0,153971.0,193197.0,156511.0,36686.0,81.01,18.99,1981
583,1981-04-26,1.0,08,ARDENNES,2053.0,157835.0,192621.0,159888.0,32733.0,83.01,16.99,1981
584,1981-04-26,1.0,09,ARIEGE,1305.0,84748.0,106918.0,86053.0,20865.0,80.49,19.51,1981
585,1981-04-26,1.0,10,AUBE,2569.0,151881.0,188500.0,154450.0,34050.0,81.94,18.06,1981
586,1981-04-26,1.0,11,AUDE,2947.0,168211.0,205011.0,171158.0,33853.0,83.49,16.51,1981
587,1981-04-26,1.0,12,AVEYRON,3458.0,170524.0,209707.0,173982.0,35725.0,82.96,17.04,1981
588,1981-04-26,1.0,13,BOUCHES-DU-RHONE,11383.0,800797.0,1036072.0,812180.0,223892.0,78.39,21.61,1981
589,1981-04-26,1.0,14,CALVADOS,4662.0,317584.0,389724.0,322246.0,67478.0,82.69,17.31,1981
590,1981-04-26,1.0,15,CANTAL,1056.0,100016.0,124516.0,101072.0,23444.0,81.17,18.83,1981
591,1981-04-26,1.0,16,CHARENTE,3317.0,200188.0,245614.0,203505.0,42109.0,82.86,17.14,1981
592,1981-04-26,1.0,17,CHARENTE-MARITIME,4279.0,288745.0,366238.0,293024.0,73214.0,80.01,19.99,1981
593,1981-04-26,1.0,18,CHER,3169.0,179628.0,219990.0,182797.0,37193.0,83.09,16.91,1981
594,1981-04-26,1.0,19,CORREZE,1780.0,157637.0,184072.0,159417.0,24655.0,86.61,13.39,1981
595,1981-04-26,1.0,21,COTE-D'OR,3383.0,238117.0,299836.0,241500.0,58336.0,80.54,19.46,1981
596,1981-04-26,1.0,22,COTES-D'ARMOR,3263.0,331556.0,395841.0,334819.0,61022.0,84.58,15.42,1981
597,1981-04-26,1.0,23,CREUSE,1151.0,89869.0,113991.0,91020.0,22971.0,79.85,20.15,1981
598,1981-04-26,1.0,24,DORDOGNE,4195.0,244662.0,293705.0,248857.0,44848.0,84.73,15.27,1981
599,1981-04-26,1.0,25,DOUBS,3747.0,236711.0,294723.0,240458.0,54265.0,81.59,18.41,1981
600,1981-04-26,1.0,26,DROME,3664.0,202271.0,256765.0,205935.0,50830.0,80.2,19.8,1981
601,1981-04-26,1.0,27,EURE,4444.0,253978.0,308565.0,258422.0,50143.0,83.75,16.25,1981
602,1981-04-26,1.0,28,EURE-ET-LOIR,3436.0,195583.0,238034.0,199019.0,39015.0,83.61,16.39,1981
603,1981-04-26,1.0,29,FINISTERE,4951.0,486382.0,595399.0,491333.0,104066.0,82.52,17.48,1981
604,1981-04-26,1.0,2A,CORSE-DU-SUD,736.0,72699.0,115613.0,73435.0,42178.0,63.52,36.48,1981
605,1981-04-26,1.0,2B,HAUTE-CORSE,804.0,59362.0,90290.0,60166.0,30124.0,66.64,33.36,1981
606,1981-04-26,1.0,30,GARD,5275.0,290111.0,363870.0,295386.0,68484.0,81.18,18.82,1981
607,1981-04-26,1.0,31,HAUTE-GARONNE,6481.0,419495.0,528245.0,425976.0,102269.0,80.64,19.36,1981
608,1981-04-26,1.0,32,GERS,1770.0,108281.0,133581.0,110051.0,23530.0,82.39,17.61,1981
609,1981-04-26,1.0,33,GIRONDE,8673.0,587203.0,735373.0,595876.0,139497.0,81.03,18.97,1981
610,1981-04-26,1.0,34,HERAULT,7664.0,363304.0,458322.0,370968.0,87354.0,80.94,19.06,1981
611,1981-04-26,1.0,35,ILLE-ET-VILAINE,5767.0,400516.0,591872.0,406283.0,185589.0,68.64,31.36,1981
612,1981-04-26,1.0,36,INDRE,3037.0,146691.0,180653.0,149728.0,30925.0,82.88,17.12,1981
613,1981-04-26,1.0,37,INDRE-ET-LOIRE,5222.0,263044.0,329781.0,268266.0,61515.0,81.35,18.65,1981
614,1981-04-26,1.0,38,ISERE,7107.0,436737.0,559964.0,443844.0,116120.0,79.26,20.74,1981
615,1981-04-26,1.0,39,JURA,2512.0,135844.0,169848.0,138356.0,31492.0,81.46,18.54,1981
616,1981-04-26,1.0,40,LANDES,2902.0,183202.0,219367.0,186104.0,33263.0,84.84,15.16,1981
617,1981-04-26,1.0,41,LOIR-ET-CHER,3614.0,170420.0,208054.0,174034.0,34020.0,83.65,16.35,1981
618,1981-04-26,1.0,42,LOIRE,6124.0,370753.0,475584.0,376877.0,98707.0,79.25,20.75,1981
619,1981-04-26,1.0,43,HAUTE-LOIRE,1926.0,121990.0,152718.0,123916.0,28802.0,81.14,18.86,1981
620,1981-04-26,1.0,44,LOIRE-ATLANTIQUE,7898.0,523938.0,653079.0,531836.0,121243.0,81.44,18.56,1981
621,1981-04-26,1.0,45,LOIRET,5803.0,278383.0,340623.0,284186.0,56437.0,83.43,16.57,1981
622,1981-04-26,1.0,46,LOT,1464.0,97543.0,117141.0,99007.0,18134.0,84.52,15.48,1981
623,1981-04-26,1.0,47,LOT-ET-GARONNE,3149.0,176582.0,215100.0,179731.0,35369.0,83.56,16.44,1981
624,1981-04-26,1.0,48,LOZERE,663.0,45542.0,57252.0,46205.0,11047.0,80.7,19.3,1981
625,1981-04-26,1.0,49,MAINE-ET-LOIRE,6757.0,351677.0,429921.0,358434.0,71487.0,83.37,16.63,1981
626,1981-04-26,1.0,50,MANCHE,3826.0,265993.0,327073.0,269819.0,57254.0,82.5,17.5,1981
627,1981-04-26,1.0,51,MARNE,4290.0,274623.0,342529.0,278913.0,63616.0,81.43,18.57,1981
628,1981-04-26,1.0,52,HAUTE-MARNE,2310.0,115202.0,144770.0,117512.0,27258.0,81.17,18.83,1981
629,1981-04-26,1.0,53,MAYENNE,3065.0,157081.0,187955.0,160146.0,27809.0,85.2,14.8,1981
630,1981-04-26,1.0,54,MEURTHE-ET-MOSELLE,5620.0,368261.0,464377.0,373881.0,90496.0,80.51,19.49,1981
631,1981-04-26,1.0,55,MEUSE,2083.0,113306.0,138804.0,115389.0,23415.0,83.13,16.87,1981
632,1981-04-26,1.0,56,MORBIHAN,4046.0,340699.0,413783.0,344745.0,69038.0,83.32,16.68,1981
633,1981-04-26,1.0,57,MOSELLE,9541.0,506549.0,634070.0,516090.0,117980.0,81.39,18.61,1981
634,1981-04-26,1.0,58,NIEVRE,2036.0,142168.0,177002.0,144204.0,32798.0,81.47,18.53,1981
635,1981-04-26,1.0,59,NORD,24866.0,1338746.0,1602010.0,1363612.0,238398.0,85.12,14.88,1981
636,1981-04-26,1.0,60,OISE,5308.0,340801.0,409466.0,346109.0,63357.0,84.53,15.47,1981
637,1981-04-26,1.0,61,ORNE,2662.0,168934.0,205643.0,171596.0,34047.0,83.44,16.56,1981
638,1981-04-26,1.0,62,PAS-DE-CALAIS,16480.0,800384.0,945534.0,816864.0,128670.0,86.39,13.61,1981
639,1981-04-26,1.0,63,PUY-DE-DOME,4286.0,317271.0,387673.0,321557.0,66116.0,82.95,17.05,1981
640,1981-04-26,1.0,64,PYRENEES-ATLANTIQUES,3922.0,316214.0,391922.0,320136.0,71786.0,81.68,18.32,1981
641,1981-04-26,1.0,65,HAUTES-PYRENEES,2096.0,131460.0,168040.0,133556.0,34484.0,79.48,20.52,1981
642,1981-04-26,1.0,66,PYRENEES-ORIENTALES,3153.0,171738.0,224924.0,174891.0,50033.0,77.76,22.24,1981
643,1981-04-26,1.0,67,BAS-RHIN,9114.0,458289.0,580138.0,467403.0,112735.0,80.57,19.43,1981
644,1981-04-26,1.0,68,HAUT-RHIN,8399.0,322444.0,413346.0,330843.0,82503.0,80.04,19.96,1981
645,1981-04-26,1.0,69,RHONE,9943.0,660382.0,849050.0,670325.0,178725.0,78.95,21.05,1981
646,1981-04-26,1.0,70,HAUTE-SAONE,2536.0,128549.0,159659.0,131085.0,28574.0,82.1,17.9,1981
647,1981-04-26,1.0,71,SAONE-ET-LOIRE,5008.0,304883.0,388716.0,309891.0,78825.0,79.72,20.28,1981
648,1981-04-26,1.0,72,SARTHE,5400.0,282878.0,346102.0,288278.0,57824.0,83.29,16.71,1981
649,1981-04-26,1.0,73,SAVOIE,2517.0,165870.0,215347.0,168387.0,46960.0,78.19,21.81,1981
650,1981-04-26,1.0,74,HAUTE-SAVOIE,3795.0,230972.0,301645.0,234767.0,66878.0,77.83,22.17,1981
651,1981-04-26,1.0,75,PARIS,10802.0,975243.0,1272576.0,986045.0,286531.0,77.48,22.52,1981
652,1981-04-26,1.0,76,SEINE-MARITIME,10204.0,644017.0,783080.0,654221.0,128859.0,83.54,16.46,1981
653,1981-04-26,1.0,77,SEINE-ET-MARNE,6804.0,430674.0,537255.0,437478.0,99777.0,81.43,18.57,1981
654,1981-04-26,1.0,78,YVELINES,8628.0,573464.0,710334.0,582092.0,128242.0,81.95,18.05,1981
655,1981-04-26,1.0,79,DEUX-SEVRES,3991.0,197975.0,240274.0,201966.0,38308.0,84.06,15.94,1981
656,1981-04-26,1.0,80,SOMME,5537.0,316710.0,372391.0,322247.0,50144.0,86.53,13.47,1981
657,1981-04-26,1.0,81,TARN,4818.0,205783.0,246658.0,210601.0,36057.0,85.38,14.62,1981
658,1981-04-26,1.0,82,TARN-ET-GARONNE,2426.0,113076.0,137238.0,115502.0,21736.0,84.16,15.84,1981
659,1981-04-26,1.0,83,VAR,5977.0,374433.0,470803.0,380410.0,90393.0,80.8,19.2,1981
660,1981-04-26,1.0,84,VAUCLUSE,4864.0,222033.0,275600.0,226897.0,48703.0,82.33,17.67,1981
661,1981-04-26,1.0,85,VENDEE,5060.0,282738.0,335692.0,287798.0,47894.0,85.73,14.27,1981
662,1981-04-26,1.0,86,VIENNE,4198.0,211292.0,259373.0,215490.0,43883.0,83.08,16.92,1981
663,1981-04-26,1.0,87,HAUTE-VIENNE,3946.0,216512.0,259988.0,220458.0,39530.0,84.8,15.2,1981
664,1981-04-26,1.0,88,VOSGES,5160.0,218363.0,271274.0,223523.0,47751.0,82.4,17.6,1981
665,1981-04-26,1.0,89,YONNE,3235.0,173574.0,216320.0,176809.0,39511.0,81.73,18.27,1981
666,1981-04-26,1.0,90,TERRITOIRE DE BELFORT,1269.0,64984.0,81325.0,66253.0,15072.0,81.47,18.53,1981
667,1981-04-26,1.0,91,ESSONNE,7359.0,480726.0,594642.0,488085.0,106557.0,82.08,17.92,1981
668,1981-04-26,1.0,92,HAUTS-DE-SEINE,9163.0,675274.0,853119.0,684437.0,168682.0,80.23,19.77,1981
669,1981-04-26,1.0,93,SEINE-SAINT-DENIS,11363.0,579422.0,745572.0,590785.0,154787.0,79.24,20.76,1981
670,1981-04-26,1.0,94,VAL-DE-MARNE,8197.0,572011.0,716432.0,580208.0,136224.0,80.99,19.01,1981
671,1981-04-26,1.0,95,VAL-D'OISE,7498.0,428931.0,533942.0,436429.0,97513.0,81.74,18.26,1981
672,1981-05-10,2.0,1,AIN,16859.0,234703.0,314136.0,251562.0,62574.0,80.08,19.92,1981
673,1981-05-10,2.0,10,AUBE,10197.0,146759.0,192753.0,156956.0,35797.0,81.43,18.57,1981
674,1981-05-10,2.0,11,AUDE,12091.0,178710.0,225831.0,190801.0,35030.0,84.49,15.51,1981
675,1981-05-10,2.0,12,AVEYRON,8502.0,172705.0,212698.0,181207.0,31491.0,85.19,14.81,1981
676,1981-05-10,2.0,13,BOUCHES-DU-RHONE,63539.0,797351.0,1108867.0,860890.0,247977.0,77.64,22.36,1981
677,1981-05-10,2.0,14,CALVADOS,17706.0,336792.0,437163.0,354498.0,82665.0,81.09,18.91,1981
678,1981-05-10,2.0,15,CANTAL,3621.0,102366.0,125641.0,105987.0,19654.0,84.36,15.64,1981
679,1981-05-10,2.0,16,CHARENTE,10689.0,195213.0,254492.0,205902.0,48590.0,80.91,19.09,1981
680,1981-05-10,2.0,17,CHARENTE-MARITIME,17290.0,302175.0,396990.0,319465.0,77525.0,80.47,19.53,1981
681,1981-05-10,2.0,18,CHER,11918.0,170632.0,228867.0,182550.0,46317.0,79.76,20.24,1981
682,1981-05-10,2.0,19,CORREZE,6304.0,155737.0,185044.0,162041.0,23003.0,87.57,12.43,1981
683,1981-05-10,2.0,2,AISNE,17495.0,287618.0,371936.0,305113.0,66823.0,82.03,17.97,1981
684,1981-05-10,2.0,21,COTE-D'OR,15302.0,249729.0,326912.0,265031.0,61881.0,81.07,18.93,1981
685,1981-05-10,2.0,22,COTES-D'ARMOR,15267.0,342523.0,420460.0,357790.0,62670.0,85.09,14.91,1981
686,1981-05-10,2.0,23,CREUSE,3877.0,83166.0,105775.0,87043.0,18732.0,82.29,17.71,1981
687,1981-05-10,2.0,24,DORDOGNE,14691.0,244890.0,302916.0,259581.0,43335.0,85.69,14.31,1981
688,1981-05-10,2.0,25,DOUBS,15727.0,255000.0,325780.0,270727.0,55053.0,83.1,16.9,1981
689,1981-05-10,2.0,26,DROME,15878.0,221823.0,292163.0,237701.0,54462.0,81.36,18.64,1981
690,1981-05-10,2.0,27,EURE,18722.0,272219.0,359154.0,290941.0,68213.0,81.01,18.99,1981
691,1981-05-10,2.0,28,EURE-ET-LOIR,14385.0,205268.0,273150.0,219653.0,53497.0,80.41,19.59,1981
692,1981-05-10,2.0,29,FINISTERE,21803.0,496148.0,625020.0,517951.0,107069.0,82.87,17.13,1981
693,1981-05-10,2.0,2A,CORSE-DU-SUD,2066.0,58627.0,80982.0,60693.0,20289.0,74.95,25.05,1981
694,1981-05-10,2.0,2B,HAUTE-CORSE,2430.0,71834.0,98873.0,74264.0,24609.0,75.11,24.89,1981
695,1981-05-10,2.0,3,ALLIER,13895.0,201406.0,263964.0,215301.0,48663.0,81.56,18.44,1981
